'Nombre: Aragon en Marcilla Código: C05 Fecha: 10/09/2010 Canales:18 IP: 10.15.2.21
'HHMM;1,A1,;2,A2,C;3,A3,uS;4,A4,mg/l;5,A5,mV;6,A6,mg/l;7,A7,m-1;8,A8,NTU;9,A9,m;10,A10,;11,A11,;12,A12,;13,A13,;14,A14,;15,A15,;16,A16,;17,A17,;18,A18,
0230 8.28V 17.35V 380.40V 9.86V 363.54V 0.03V 4.87V 18.30V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0240 8.28V 17.32V 380.49V 9.85V 363.61V 0.03V 4.94V 18.35V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0250 8.28V 17.30V 381.69V 9.84V 364.70V 0.03V 5.29V 17.98V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0300 8.28V 17.26V 379.21V 9.85V 364.61V 0.03V 5.12V 18.34V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0310 8.28V 17.25V 381.94V 9.84V 365.70V 0.03V 4.91V 18.31V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0320 8.27V 17.22V 380.45V 9.84V 365.76V 0.03V 4.88V 18.66V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0330 8.27V 17.20V 380.40V 9.84V 366.89V 0.03V 5.19V 18.33V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0340 8.27V 17.18V 380.32V 9.83V 366.89V 0.03V 4.87V 17.99V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0350 8.27V 17.14V 380.45V 9.83V 367.85V 0.03V 5.36V 18.34V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0400 8.27V 17.11V 381.86V 9.83V 367.75V 0.03V 5.32V 18.37V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0410 8.26V 17.09V 380.49V 9.83V 368.82V 0.03V 5.02V 17.98V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0420 8.26V 17.07V 380.53V 9.82V 368.94V 0.03V 4.84V 17.98V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0430 8.26V 17.04V 379.12V 9.82V 369.88V 0.03V 5.12V 18.00V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0440 8.26V 17.02V 379.03V 9.82V 369.97V 0.03V 5.08V 17.96V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0450 8.25V 16.99V 379.08V 9.82V 370.81V 0.03V 5.19V 17.98V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0500 8.25V 16.97V 377.75V 9.81V 370.90V 0.03V 4.81V 18.00V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0510 8.25V 16.94V 377.58V 9.81V 370.97V 0.03V 4.81V 18.01V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0520 8.25V 16.92V 377.62V 9.81V 372.16V 0.03V 4.87V 17.98V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0530 8.24V 16.88V 377.75V 9.80V 372.09V 0.03V 5.08V 18.00V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0540 8.24V 16.85V 377.71V 9.80V 373.15V 0.03V 4.87V 18.34V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0550 8.24V 16.83V 377.84V 9.80V 373.15V 0.03V 4.94V 17.99V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0600 8.24V 16.82V 377.58V 9.80V 372.99V 0.03V 4.88V 18.35V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0610 8.24V 16.78V 377.67V 9.80V 374.18V 0.03V 5.43V 17.98V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0620 8.23V 16.76V 378.99V 9.80V 374.34V 0.03V 5.05V 17.99V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0630 8.23V 16.75V 377.62V 9.80V 374.34V 0.03V 4.91V 18.34V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0640 8.23V 16.71V 377.75V 9.80V 374.28V 0.03V 4.91V 18.31V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0650 8.23V 16.69V 377.67V 9.81V 375.02V 0.03V 4.91V 18.36V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0700 8.23V 16.67V 377.67V 9.81V 375.21V 0.03V 5.08V 18.71V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0710 8.23V 16.66V 377.54V 9.82V 375.24V 0.03V 5.12V 18.34V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0720 8.23V 16.64V 377.80V 9.83V 374.18V 0.03V 4.95V 18.31V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0730 8.23V 16.62V 377.50V 9.83V 374.34V 0.03V 5.05V 18.00V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0740 8.23V 16.62V 379.16V 9.85V 374.12V 0.03V 5.40V 17.97V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0750 8.23V 16.61V 378.99V 9.86V 373.06V 0.03V 5.43V 17.99V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0800 8.23V 16.60V 377.54V 9.87V 373.09V 0.03V 5.05V 17.65V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0810 8.23V 16.59V 379.03V 9.89V 372.06V 0.03V 5.15V 18.34V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0820 8.23V 16.59V 378.95V 9.91V 371.07V 0.03V 5.26V 17.66V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0830 8.23V 16.61V 377.45V 9.93V 371.10V 0.03V 4.91V 16.98V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0840 8.24V 16.60V 377.50V 9.94V 369.97V 0.03V 5.15V 17.65V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0850 8.24V 16.62V 377.58V 9.98V 367.75V 0.03V 4.87V 16.94V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0900 8.24V 16.62V 377.58V 10.00V 366.69V 0.03V 4.95V 16.93V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0910 8.25V 16.66V 377.62V 10.03V 365.73V 0.03V 5.01V 16.59V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0920 8.25V 16.66V 377.67V 10.05V 364.61V 0.03V 5.08V 16.27V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0930 8.25V 16.67V 377.62V 10.07V 362.42V 0.03V 5.01V 16.24V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0940 8.26V 16.68V 379.03V 10.10V 361.49V 0.03V 4.66V 16.26V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
0950 8.26V 16.69V 378.99V 10.14V 360.36V 0.03V 5.12V 15.90V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1000 8.26V 16.71V 379.12V 10.16V 358.37V 0.02V 5.04V 16.22V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1010 8.27V 16.73V 380.57V 10.20V 356.09V 0.03V 5.29V 16.25V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1020 8.27V 16.76V 380.45V 10.23V 355.00V 0.03V 4.87V 15.59V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1030 8.28V 16.78V 380.40V 10.27V 352.87V 0.03V 4.90V 15.18V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1040 8.29V 16.81V 383.10V 10.32V 350.79V 0.03V 4.66V 15.18V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1050 8.29V 16.84V 383.10V 10.34V 348.63V 0.03V 4.80V 15.20V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1100 8.30V 16.88V 384.51V 10.38V 346.64V 0.02V 4.90V 15.20V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1110 8.31V 16.93V 384.51V 10.42V 344.65V 0.03V 4.70V 15.51V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1120 8.31V 16.97V 384.51V 10.46V 342.43V 0.03V 5.25V 15.18V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1130 8.32V 17.02V 385.88V 10.50V 340.41V 0.02V 5.14V 15.16V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1140 8.32V 17.07V 385.88V 10.54V 338.12V 0.03V 4.90V 15.54V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1150 8.34V 17.12V 386.94V 10.57V 336.07V 0.03V 5.11V 15.53V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1200 8.34V 17.18V 387.20V 10.61V 333.98V 0.03V 4.86V 15.51V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1210 8.35V 17.23V 388.61V 10.65V 331.86V 0.03V 4.86V 15.52V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1220 8.35V 17.30V 389.94V 10.70V 329.80V 0.03V 5.04V 15.17V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1230 8.36V 17.36V 388.53V 10.75V 327.68V 0.03V 5.18V 15.84V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1240 8.37V 17.43V 388.53V 10.77V 326.62V 0.03V 4.76V 15.87V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1250 8.38V 17.48V 389.68V 10.81V 324.40V 0.03V 4.86V 15.86V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1300 8.38V 17.54V 391.22V 10.83V 323.24V 0.03V 4.79V 15.84V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1310 8.39V 17.61V 392.63V 10.89V 321.32V 0.03V 4.75V 16.16V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1320 8.40V 17.67V 392.46V 10.89V 320.06V 0.03V 4.37V 15.49V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1330 8.40V 17.73V 389.98V 10.92V 318.10V 0.03V 4.58V 15.80V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1340 8.41V 17.78V 389.55V 10.94V 316.94V 0.03V 4.82V 15.83V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1350 8.41V 17.83V 392.71V 10.97V 315.85V 0.03V 4.79V 16.15V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1400 8.42V 17.88V 392.46V 10.99V 314.86V 0.03V 4.75V 16.53V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1410 8.43V 17.92V 389.94V 11.02V 313.67V 0.03V 4.62V 16.84V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1420 8.43V 17.97V 391.18V 11.03V 312.90V 0.03V 5.31V 15.83V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1430 8.44V 18.02V 392.67V 11.06V 311.55V 0.03V 4.76V 15.52V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1440 8.44V 18.04V 392.71V 11.04V 311.83V 0.03V 4.76V 15.79V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1450 8.45V 18.09V 389.85V 11.07V 310.68V 0.03V 4.55V 15.82V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1500 8.45V 18.13V 391.30V 11.08V 310.77V 0.03V 4.58V 16.18V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1510 8.45V 18.16V 392.46V 11.08V 309.65V 0.03V 4.75V 15.80V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1520 8.46V 18.20V 392.71V 11.13V 309.52V 0.03V 5.34V 15.47V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1530 8.46V 18.21V 389.72V 11.10V 309.68V 0.03V 4.79V 16.51V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1540 8.46V 18.23V 393.87V 11.10V 308.52V 0.03V 4.69V 16.87V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1550 8.47V 18.25V 393.95V 11.10V 308.72V 0.03V 4.65V 16.53V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1600 8.47V 18.26V 391.18V 11.12V 308.46V 0.03V 4.68V 16.87V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1610 8.47V 18.28V 389.94V 11.10V 308.69V 0.03V 4.86V 16.85V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1620 8.48V 18.28V 393.83V 11.10V 308.62V 0.03V 4.83V 16.51V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1630 8.47V 18.30V 392.63V 11.10V 308.49V 0.03V 4.89V 16.87V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1640 8.48V 18.30V 394.13V 11.08V 309.75V 0.03V 4.82V 17.20V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1650 8.47V 18.30V 389.85V 11.07V 309.52V 0.03V 4.79V 16.85V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1700 8.48V 18.32V 391.18V 11.05V 310.81V 0.03V 4.79V 17.92V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1710 8.48V 18.30V 392.42V 11.03V 310.61V 0.03V 4.79V 17.55V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1720 8.47V 18.28V 394.17V 11.01V 311.64V 0.03V 5.38V 18.98V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1730 8.47V 18.27V 388.44V 10.97V 312.80V 0.03V 4.90V 17.90V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1740 8.47V 18.23V 389.81V 10.95V 313.63V 0.03V 4.79V 17.92V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1750 8.47V 18.21V 391.30V 10.92V 314.89V 0.03V 5.98V 24.50V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1800 8.47V 18.19V 391.18V 10.90V 315.98V 0.03V 4.65V 18.96V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1810 8.46V 18.16V 392.59V 10.87V 316.88V 0.03V 4.79V 20.00V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1820 8.46V 18.14V 391.13V 10.84V 318.07V 0.03V 5.00V 19.98V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1830 8.46V 18.12V 392.42V 10.81V 320.16V 0.03V 4.83V 19.32V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1840 8.45V 18.11V 394.17V 10.78V 321.22V 0.03V 4.90V 20.34V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1850 8.45V 18.08V 394.00V 10.74V 322.38V 0.03V 4.65V 19.30V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1900 8.44V 18.06V 394.00V 10.70V 324.34V 0.03V 4.86V 20.01V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1910 8.44V 18.04V 391.26V 10.67V 325.30V 0.03V 5.49V 20.35V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1920 8.43V 18.02V 392.63V 10.65V 327.52V 0.03V 4.94V 20.33V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1930 8.43V 18.01V 391.22V 10.61V 328.71V 0.03V 4.87V 20.36V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1940 8.43V 17.99V 391.26V 10.58V 330.64V 0.03V 4.83V 20.02V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
1950 8.42V 17.97V 389.94V 10.55V 331.57V 0.03V 5.14V 20.72V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
2000 8.42V 17.94V 389.94V 10.52V 333.72V 0.03V 5.42V 20.39V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
2010 8.41V 17.92V 390.02V 10.49V 334.78V 0.03V 5.14V 20.00V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
2020 8.41V 17.90V 390.06V 10.46V 337.06V 0.03V 5.07V 19.68V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
2030 8.40V 17.87V 388.65V 10.43V 338.03V 0.03V 4.79V 19.97V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
2040 8.40V 17.85V 389.98V 10.41V 340.08V 0.03V 4.86V 19.70V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
2050 8.39V 17.83V 387.29V 10.38V 341.14V 0.03V 5.35V 19.68V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
2100 8.39V 17.82V 387.41V 10.36V 342.20V 0.03V 4.90V 18.96V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
2110 8.39V 17.80V 388.53V 10.35V 343.33V 0.03V 4.87V 19.31V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
2120 8.38V 17.78V 387.20V 10.33V 345.39V 0.03V 4.94V 19.32V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
2130 8.38V 17.76V 388.61V 10.31V 346.42V 0.03V 5.49V 19.35V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
2140 8.38V 17.75V 387.20V 10.29V 347.51V 0.03V 4.90V 18.98V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
2150 8.37V 17.73V 386.00V 10.27V 348.63V 0.03V 5.01V 20.00V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
2200 8.37V 17.71V 386.00V 10.25V 349.56V 0.03V 4.94V 19.71V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
2210 8.37V 17.69V 387.03V 10.24V 350.69V 0.03V 4.87V 18.64V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
2220 8.36V 17.68V 387.29V 10.22V 351.85V 0.03V 5.14V 18.98V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
2230 8.36V 17.66V 385.96V 10.20V 352.91V 0.03V 5.49V 18.30V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
2240 8.36V 17.62V 385.92V 10.18V 353.87V 0.03V 4.80V 18.62V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
2250 8.36V 17.63V 385.83V 10.16V 355.03V 0.03V 4.69V 18.28V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
2300 8.35V 17.61V 385.92V 10.13V 354.90V 0.03V 4.80V 18.29V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
2310 8.35V 17.59V 385.92V 10.12V 356.06V 0.03V 4.80V 18.28V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
2320 8.35V 17.57V 385.83V 10.10V 357.08V 0.03V 5.08V 18.65V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
2330 8.34V 17.56V 384.55V 10.08V 358.11V 0.03V 5.04V 17.94V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
2340 8.34V 17.54V 384.46V 10.06V 359.24V 0.03V 4.28V 17.60V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
2350 8.33V 17.54V 384.55V 10.05V 359.01V 0.03V 4.87V 18.66V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
2400 8.33V 17.52V 385.83V 10.04V 360.23V 0.03V 4.80V 17.97V -1.50E -12.48E -12.50E -12.50E -12.50E -12.50E -12.50E -12.50N 7.00N 0.00N
